Trip Id, Route Id, Service Id, Trip Head Sign, Route Name, Monday
218299070,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299072,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299074,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299076,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299077,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299079,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299081,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299083,NA,20C-H50C000S-90-S,162-O,NA,Yes
218299084,NA,20C-H50C000S-90-S,162-E,NA,Yes
218299086,NA,20C-H50C000S-90-S,162-O,NA,Yes
218299087,NA,20C-H50C000S-90-S,162-E,NA,Yes
218299089,NA,20C-H50C000S-90-S,162-O,NA,Yes
218299091,NA,20C-H50C000S-90-S,369-N,NA,Yes
218299092,NA,20C-H50C000S-90-S,369-S,NA,Yes
218299093,NA,20C-H50C000S-90-S,369-N,NA,Yes
218299094,NA,20C-H50C000S-90-S,369-S,NA,Yes
218299097,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299098,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299100,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299102,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299105,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299106,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299108,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299109,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299111,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299113,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299115,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299116,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299118,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299120,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299122,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299123,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299125,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299127,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299128,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299130,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299131,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299133,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299135,NA,20C-H50C000S-90-S,371-N,NA,Yes
218299136,NA,20C-H50C000S-90-S,371-S,NA,Yes
218299137,NA,20C-H50C000S-90-S,371-N,NA,Yes
218299140,NA,20C-H50C000S-90-S,162-E,NA,Yes
218299142,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299144,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299146,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299148,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299150,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299151,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299153,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299154,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299156,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299157,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299159,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299161,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299162,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299164,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299165,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299167,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299168,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299170,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299171,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299173,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299175,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299177,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299179,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299180,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299182,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299184,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299185,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299187,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299189,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299191,NA,20C-H50C000S-90-S,100-E,NA,Yes
218299193,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299194,NA,20C-H50C000S-90-S,100-E,NA,Yes
218299196,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299197,NA,20C-H50C000S-90-S,100-E,NA,Yes
218299200,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299202,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299203,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299204,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299205,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299206,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299207,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299208,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299209,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299211,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299212,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299214,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299216,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299217,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299219,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299221,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299222,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299224,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299226,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299229,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299231,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299232,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299234,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299235,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299237,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299239,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299240,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299242,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299244,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299245,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299247,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299249,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299250,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299252,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299254,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299256,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299257,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299259,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299260,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299262,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299263,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299265,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299267,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299269,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299270,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299272,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299273,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299275,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299277,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299278,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299280,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299283,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299285,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299287,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299289,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299291,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299293,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299295,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299296,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299298,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299300,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299301,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299303,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299304,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299306,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299307,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299309,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299310,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299312,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299313,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299315,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299316,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299318,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299320,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299321,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299323,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299325,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299326,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299328,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299330,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299332,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299335,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299337,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299338,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299340,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299342,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299343,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299345,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299347,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299349,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299350,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299352,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299354,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299355,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299357,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299358,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299360,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299361,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299363,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299364,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299366,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299367,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299369,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299370,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299372,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299374,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299375,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299377,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299379,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299381,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299383,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299385,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299386,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299388,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299391,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299393,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299395,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299397,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299399,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299401,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299403,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299404,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299406,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299408,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299409,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299411,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299413,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299414,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299416,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299417,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299419,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299420,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299422,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299424,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299426,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299429,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299431,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299433,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299434,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299436,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299437,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299439,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299440,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299443,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299445,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299447,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299448,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299450,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299453,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299455,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299456,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299458,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299460,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299462,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299465,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299467,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299469,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299471,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299472,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299474,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299475,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299477,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299479,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299480,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299482,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299484,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299486,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299487,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299489,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299490,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299492,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299493,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299495,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299496,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299498,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299500,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299502,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299503,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299505,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299507,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299508,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299510,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299511,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299513,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299514,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299516,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299518,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299519,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299521,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299522,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299524,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299526,NA,20C-H50C000S-90-S,371-N,NA,Yes
218299527,NA,20C-H50C000S-90-S,371-S,NA,Yes
218299529,NA,20C-H50C000S-90-S,380-O,NA,Yes
218299532,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299534,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299536,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299539,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299541,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299543,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299544,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299546,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299548,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299551,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299553,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299555,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299558,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299559,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299560,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299562,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299564,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299566,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299568,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299571,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299573,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299575,NA,20C-H50C000S-90-S,166-N,NA,Yes
218299577,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299578,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299579,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299582,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299584,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299585,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299586,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299588,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299590,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299593,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299594,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299595,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299596,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299597,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299599,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299602,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299603,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299605,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299607,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299608,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299609,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299610,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299611,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299612,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299613,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299614,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299615,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299616,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299617,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299618,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299619,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299620,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299621,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299622,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299625,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299626,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299627,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299628,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299629,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299630,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299631,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299632,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299633,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299634,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299635,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299636,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299637,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299638,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299639,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299640,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299641,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299644,NA,20C-H50C000S-90-S,100-E,NA,Yes
218299646,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299648,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299649,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299650,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299651,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299652,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299653,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299654,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299655,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299656,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299657,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299658,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299659,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299660,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299661,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299662,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299663,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299664,NA,20C-H50C000S-90-S,119-N,NA,Yes
218299665,NA,20C-H50C000S-90-S,119-S,NA,Yes
218299667,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299668,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299670,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299672,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299674,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299675,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299677,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299680,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299681,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299682,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299683,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299684,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299685,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299686,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299687,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299688,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299689,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299690,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299691,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299692,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299693,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299695,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299696,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299697,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299698,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299699,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299700,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299701,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299702,NA,20C-H50C000S-90-S,115-O,NA,Yes
218299703,NA,20C-H50C000S-90-S,115-E,NA,Yes
218299706,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299708,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299710,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299712,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299713,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299715,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299717,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299718,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299720,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299721,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299722,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299723,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299724,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299725,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299726,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299727,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299728,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299729,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299730,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299731,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299732,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299733,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299734,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299735,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299736,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299737,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299738,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299739,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299740,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299741,NA,20C-H50C000S-90-S,380-E,NA,Yes
218299742,NA,20C-H50C000S-90-S,380-O,NA,Yes
218299743,NA,20C-H50C000S-90-S,380-E,NA,Yes
218299746,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299747,NA,20C-H50C000S-90-S,100-E,NA,Yes
218299749,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299750,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299751,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299752,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299753,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299754,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299755,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299756,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299757,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299758,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299759,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299760,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299761,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299762,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299765,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299766,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299767,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299768,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299769,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299770,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299771,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299772,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299774,NA,20C-H50C000S-90-S,105-O,NA,Yes
